Year,Quarter,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,DataSource,ProvisionGroupDesc,ProvisionDesc,ProvisionValue,Citation,ProvisionAltValue,DataType,Comments,Enacted_Date,Effective_Date,GeoLocation,DisplayOrder,TopicTypeId,TopicId,MeasureId,ProvisionGroupID,ProvisionID
2012,3,IA,Iowa,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.360,IOWA CODE § 453A.6 (1),1.36,Money,,3/15/2007,3/15/2007,"(42.46940091300047, -93.81649055599968)",5,LEG,1010LEG,670CGR,10GRP,411
2012,2,WI,Wisconsin,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.520,WIS. STAT. § 139.31,2.52,Money,,6/29/2009,9/1/2009,"(44.39319117400049, -89.81637074199966)",5,LEG,1010LEG,670CGR,10GRP,411
2012,3,PR,Puerto Rico,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.230,13 L.P.R.A. § 31625,2.23,Money,"Though enacted on 1/30/2011, the law was effective retroactively to 1/1/2011",1/31/2011,1/1/2011,"(18.220833, -66.590149)",5,LEG,1010LEG,670CGR,10GRP,411
2011,2,ME,Maine,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,"ME. REV. STAT. ANN. tit. 36, § 4365",2,Money,,6/24/2005,9/19/2005,"(45.254228894000505, -68.98503133599962)",5,LEG,1010LEG,670CGR,10GRP,411
2011,2,TX,Texas,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.410,TEX. TAX CODE § 154.02(b)(1),1.41,Money,,5/31/2006,1/1/2007,"(31.827240407000488, -99.42677020599967)",5,LEG,1010LEG,670CGR,10GRP,411
2011,2,AR,Arkansas,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.150,"ARK. CODE ANN. §§ 26-57-208, 26- 57-802, 26-57-803, 26-57-804, 26-57-806, and 26-57-1101",1.15,Money,,2/17/2009,3/1/2009,"(34.74865012400045, -92.27449074299966)",5,LEG,1010LEG,670CGR,10GRP,411
2012,2,PA,Pennsylvania,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.600,72 PA. CONS. STAT. ANN. § 8206,1.6,Money,,10/9/2009,11/1/2009,"(40.79373015200048, -77.86070029399963)",5,LEG,1010LEG,670CGR,10GRP,411
2011,4,SC,South Carolina,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.570,S.C. CODE ANN. § 12-21-620,0.57,Money,,5/13/2010,7/1/2010,"(33.998821303000454, -81.04537120699968)",5,LEG,1010LEG,670CGR,10GRP,411
2012,1,KY,Kentucky,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.600,KY. REV. STAT. ANN. § 138.140,0.6,Money,,2/13/2009,4/1/2009,"(37.645970271000465, -84.77497104799966)",5,LEG,1010LEG,670CGR,10GRP,411
2011,3,KS,Kansas,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.790,KAN. STAT. ANN. § 79-3310,0.79,Money,,5/30/2002,1/1/2003,"(38.34774030000045, -98.20078122699965)",5,LEG,1010LEG,670CGR,10GRP,411
2012,3,HI,Hawaii,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.200,HAW. REV. STAT. § 245-3(a)(11),3.2,Money,Graduated increase implemented from a bill enacted in 2010.,4/25/2010,7/1/2011,"(21.304850435000446, -157.85774940299973)",5,LEG,1010LEG,670CGR,10GRP,411
2012,2,ND,North Dakota,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.440,N.D. CENT. CODE §§ 57-36-06(1) and 57-36-32,0.44,Money,,4/30/1993,6/30/1993,"(47.47531977900047, -100.11842104899966)",5,LEG,1010LEG,670CGR,10GRP,411
2012,2,MS,Mississippi,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.680,MISS. CODE ANN. § 27-69-13,0.68,Money,,5/15/2009,5/15/2009,"(32.745510099000455, -89.53803082499968)",5,LEG,1010LEG,670CGR,10GRP,411
2012,4,PA,Pennsylvania,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.600,72 PA. CONS. STAT. ANN. § 8206,1.6,Money,,10/9/2009,11/1/2009,"(40.79373015200048, -77.86070029399963)",5,LEG,1010LEG,670CGR,10GRP,411
2012,4,KY,Kentucky,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.600,KY. REV. STAT. ANN. § 138.140,0.6,Money,,2/13/2009,4/1/2009,"(37.645970271000465, -84.77497104799966)",5,LEG,1010LEG,670CGR,10GRP,411
2011,3,MP,Northern Mariana Islands,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.00,4 CMC § 1402,2,Money,,12/13/2010,12/13/2010,"(15.0979, 145.6739)",5,LEG,1010LEG,670CGR,10GRP,411
2012,2,NE,Nebraska,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.640,NEB. REV. STAT. ANN. §  77-2602(1),0.64,Money,,4/11/2002,10/1/2002,"(41.6410409880005, -99.36572062299967)",5,LEG,1010LEG,670CGR,10GRP,411
2011,4,GA,Georgia,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.370,GA. CODE ANN. § 48-11-2(a)(3),0.37,Money,,6/3/2003,7/1/2003,"(32.83968109300048, -83.62758034599966)",5,LEG,1010LEG,670CGR,10GRP,411
2012,4,VI,U.S. Virgin Islands,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.350 Cost,33 V.I.C. § 42,0,Money,Tax is 35% of the Cost Price,10/16/1998,,"(18.335765, -64.896335)",5,LEG,1010LEG,670CGR,10GRP,411
2011,3,OR,Oregon,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.180,"OR. REV. STAT. § 323.030(1), note § 1(1)(1995) and § 323.031(1)",1.18,Money,"Oregon Ballot Measure 30, which would have prevented the sunset of a provision requiring an additional 10 cent per pack cigarette tax, failed on 2/3/04.",7/30/2002,1/1/2004,"(44.56744942400047, -120.15503132599969)",5,LEG,1010LEG,670CGR,10GRP,411
2013,1,NJ,New Jersey,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.700,N.J. REV. STAT. § 54:40A-8,2.7,Money,,6/29/2009,7/1/2009,"(40.13057004800049, -74.27369128799967)",5,LEG,1010LEG,670CGR,10GRP,411
2012,1,CO,Colorado,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.840,COLO. REV. STAT. §§ 39-28-103.5 AND 39-28-103,0.84,Money,,6/2/2005,1/1/2005,"(38.843840757000464, -106.13361092099967)",5,LEG,1010LEG,670CGR,10GRP,411
2012,1,OK,Oklahoma,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.030,"OKLA. STAT. tit.  68 §§ 302, 302-1, 302-2, 302-4, and 302-5",1.03,Money,,5/21/2004,1/1/2005,"(35.47203135600046, -97.52107021399968)",5,LEG,1010LEG,670CGR,10GRP,411
2012,1,PW,Palau,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),No Provision,,0,Money,,,,"(7.514979999999999, 134.58251999999993)",5,LEG,1010LEG,670CGR,10GRP,411
2012,4,RI,Rhode Island,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.500,R.I. GEN. LAWS § 44-20-12,3.5,Money,,6/15/2012,7/1/2012,"(41.70828019300046, -71.52247031399963)",5,LEG,1010LEG,670CGR,10GRP,411
2011,4,AS,American Samoa,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.50,A.S.C.A. § 11.1002,2.5,Money,,1/1/2007,1/1/2007,"(-14.3016396, -170.69618149999997)",5,LEG,1010LEG,670CGR,10GRP,411
2012,1,RI,Rhode Island,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.460,R.I. GEN. LAWS § 44-20-12,3.46,Money,,4/10/2009,4/10/2009,"(41.70828019300046, -71.52247031399963)",5,LEG,1010LEG,670CGR,10GRP,411
2012,1,AZ,Arizona,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,"ARIZ. REV. STAT. ANN. §§ 42-3251, 42-3251.01 (a), 42-3251.02, § 42-3052 (5), and 42-3371(1)",2,Money,,11/7/2006,11/7/2006,"(34.865970280000454, -111.76381127699972)",5,LEG,1010LEG,670CGR,10GRP,411
2012,2,LA,Louisiana,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.360,"LA. REV .STAT. ANN. §§ 47:841B(1), (2), (3), (4) and (5)",0.36,Money,,6/18/2002,7/1/2002,"(31.31266064400046, -92.44568007099969)",5,LEG,1010LEG,670CGR,10GRP,411
2011,2,MI,Michigan,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,Mich. Comp. Laws  §  205.427,2,Money,,6/24/2004,7/1/2004,"(44.6613195430005, -84.71439026999968)",5,LEG,1010LEG,670CGR,10GRP,411
2012,1,MH,Marshall Islands,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1,48 MIRC Ch.2 §227,1,Money,,8/19/2008,8/20/2008,"(11.3246908, 166.84174239999993)",5,LEG,1010LEG,670CGR,10GRP,411
2012,4,MI,Michigan,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,Mich. Comp. Laws  §  205.427,2,Money,,6/24/2004,7/1/2004,"(44.6613195430005, -84.71439026999968)",5,LEG,1010LEG,670CGR,10GRP,411
2013,3,CA,California,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.870,"CAL. REV. & TAX CODE §§ 30123, 30131.2 and 30101",0.87,Money,,11/3/1998,1/1/1999,"(37.63864012300047, -120.99999953799971)",5,LEG,1010LEG,670CGR,10GRP,411
2014,1,AK,Alaska,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,Alaska Stat. §§ 43.50.090 and 43.50.190,2,Money,,7/24/2004,1/1/2005,"(64.84507995700051, -147.72205903599973)",5,LEG,1010LEG,670CGR,10GRP,411
2015,1,NH,New Hampshire,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.780,N.H. REV. STAT. ANN. § 78:7,1.78,Money,"Effective 8/1/13, the tax will return to $1.78 per pack if the amount of the tobacco tax revenue received from 7/1/11 to 6/30/13 is below the amount received from 7/1/09 to 6/30/11 as determined by the Department of Revenue.",8/1/2013,8/1/2013,"(43.65595011300047, -71.50036091999965)",5,LEG,1010LEG,670CGR,10GRP,411
2013,2,OK,Oklahoma,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.030,"OKLA. STAT. tit.  68 §§ 302, 302-1, 302-2, 302-4, and 302-5",1.03,Money,,5/21/2004,1/1/2005,"(35.47203135600046, -97.52107021399968)",5,LEG,1010LEG,670CGR,10GRP,411
2014,4,VA,Virginia,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.300,Va. Code Ann. §  58.1-1001,0.3,Money,"Roll your own tobacco is taxed at the same rate as cigarettes, plus an additional 10% tax.",6/6/2004,7/1/2005,"(37.54268067400045, -78.45789046299967)",5,LEG,1010LEG,670CGR,10GRP,411
2014,3,WA,Washington,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.025,WASH. REV. CODE ANN. §§ 82.24.020 and 82.24.026,3.025,Money,,4/23/2010,5/1/2010,"(47.52227862900048, -120.47001078999972)",5,LEG,1010LEG,670CGR,10GRP,411
2013,2,MT,Montana,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.700,MONT. CODE ANN. § 16-11-111 (1)(a),1.7,Money,,11/2/2004,1/1/2005,"(47.06652897200047, -109.42442064499971)",5,LEG,1010LEG,670CGR,10GRP,411
2014,1,MI,Michigan,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,Mich. Comp. Laws  §  205.427,2,Money,,6/24/2004,7/1/2004,"(44.6613195430005, -84.71439026999968)",5,LEG,1010LEG,670CGR,10GRP,411
2013,2,NH,New Hampshire,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.680,N.H. REV. STAT. ANN. § 78:7,1.68,Money,"Effective 8/1/13, the tax will return to $1.78 per pack if the amount of the tobacco tax revenue received from 7/1/11 to 6/30/13 is below the amount received from 7/1/09 to 6/30/11 as determined by the Department of Revenue.",6/28/2011,7/1/2011,"(43.65595011300047, -71.50036091999965)",5,LEG,1010LEG,670CGR,10GRP,411
2014,2,NJ,New Jersey,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.700,N.J. REV. STAT. § 54:40A-8,2.7,Money,,6/29/2009,7/1/2009,"(40.13057004800049, -74.27369128799967)",5,LEG,1010LEG,670CGR,10GRP,411
2013,2,VT,Vermont,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.620,"VT. STAT. ANN. tit. 32, § 7771(c)",2.62,Money,,5/24/2011,7/1/2011,"(43.62538123900049, -72.51764079099962)",5,LEG,1010LEG,670CGR,10GRP,411
2014,2,AR,Arkansas,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.150,"ARK. CODE ANN. §§ 26-57-208, 26- 57-802, 26-57-803, 26-57-804, 26-57-806, and 26-57-1101",1.15,Money,,2/17/2009,3/1/2009,"(34.74865012400045, -92.27449074299966)",5,LEG,1010LEG,670CGR,10GRP,411
2014,1,CT,Connecticut,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.400,CONN. GEN. STAT. § 12-296,3.4,Money,,5/4/2011,7/1/2011,"(41.56266102000046, -72.64984095199964)",5,LEG,1010LEG,670CGR,10GRP,411
2014,3,VA,Virginia,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.300,Va. Code Ann. §  58.1-1001,0.3,Money,"Roll your own tobacco is taxed at the same rate as cigarettes, plus an additional 10% tax.",6/6/2004,7/1/2005,"(37.54268067400045, -78.45789046299967)",5,LEG,1010LEG,670CGR,10GRP,411
2014,3,PW,Palau,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.50,40 PNC § 2601,3.5,Money,$3.50 per 0.017 kilograms Any pack of cigarettes weighing less than 0.017 kilograms shall be taxed at the rate of $3.50 per pack,8/29/2013,1/1/2014,"(7.514979999999999, 134.58251999999993)",5,LEG,1010LEG,670CGR,10GRP,411
2014,4,MN,Minnesota,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.830,"MINN. STAT. ANN. §§ 297F.01, 297F.05, and 297F.25",2.83,Money,"Minnesota also adds a separate sales tax by using the weighted average retail price expressed in cents per pack and rounded to the nearest one-tenth of a cent. This is determined annually with new rates published by November 1, and effective on January 1, of the following year. Effective January 1, the surtax is 49.3 cents per package of 20 cigarettes",5/23/2013,7/1/2013,"(46.35564873600049, -94.79420050299967)",5,LEG,1010LEG,670CGR,10GRP,411
2013,4,NV,Nevada,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.800,NEV. REV. STAT. ANN. § 370.165,0.8,Money,,7/22/2003,7/22/2003,"(39.493240390000494, -117.07184056399967)",5,LEG,1010LEG,670CGR,10GRP,411
2015,1,MP,Northern Mariana Islands,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.75,4 CMC § 1402,2.75,Money,,9/16/2014,9/16/2014,"(15.0979, 145.6739)",5,LEG,1010LEG,670CGR,10GRP,411
2013,4,KS,Kansas,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.790,KAN. STAT. ANN. § 79-3310,0.79,Money,,5/30/2002,1/1/2003,"(38.34774030000045, -98.20078122699965)",5,LEG,1010LEG,670CGR,10GRP,411
2014,4,MI,Michigan,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,Mich. Comp. Laws  §  205.427,2,Money,,6/24/2004,7/1/2004,"(44.6613195430005, -84.71439026999968)",5,LEG,1010LEG,670CGR,10GRP,411
2013,2,KS,Kansas,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.790,KAN. STAT. ANN. § 79-3310,0.79,Money,,5/30/2002,1/1/2003,"(38.34774030000045, -98.20078122699965)",5,LEG,1010LEG,670CGR,10GRP,411
2014,4,ME,Maine,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,"ME. REV. STAT. ANN. tit. 36, § 4365",2,Money,,6/24/2005,9/19/2005,"(45.254228894000505, -68.98503133599962)",5,LEG,1010LEG,670CGR,10GRP,411
2014,2,OH,Ohio,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.250,OHIO REV. CODE ANN.§ 5743.02,1.25,Money,,6/30/2005,7/1/2005,"(40.06021014100048, -82.40426005599966)",5,LEG,1010LEG,670CGR,10GRP,411
2014,3,LA,Louisiana,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.360,"LA. REV .STAT. ANN. §§ 47:841B(1), (2), (3), (4) and (5)",0.36,Money,,6/18/2002,7/1/2002,"(31.31266064400046, -92.44568007099969)",5,LEG,1010LEG,670CGR,10GRP,411
2014,3,CA,California,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.870,"CAL. REV. & TAX CODE §§ 30123, 30131.2 and 30101",0.87,Money,,11/3/1998,1/1/1999,"(37.63864012300047, -120.99999953799971)",5,LEG,1010LEG,670CGR,10GRP,411
2014,3,AK,Alaska,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,Alaska Stat. §§ 43.50.090 and 43.50.190,2,Money,,7/24/2004,1/1/2005,"(64.84507995700051, -147.72205903599973)",5,LEG,1010LEG,670CGR,10GRP,411
2013,3,PA,Pennsylvania,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.600,72 PA. CONS. STAT. ANN. § 8206,1.6,Money,,10/9/2009,11/1/2009,"(40.79373015200048, -77.86070029399963)",5,LEG,1010LEG,670CGR,10GRP,411
2014,4,SD,South Dakota,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.530,S.D. CODIFIED LAWS ANN. § 10-50-3,1.53,Money,,11/7/2006,1/1/2007,"(44.353130053000484, -100.3735306369997)",5,LEG,1010LEG,670CGR,10GRP,411
2013,2,TX,Texas,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.410,TEX. TAX CODE § 154.02(b)(1),1.41,Money,,5/31/2006,1/1/2007,"(31.827240407000488, -99.42677020599967)",5,LEG,1010LEG,670CGR,10GRP,411
2014,3,FL,Florida,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.339,FLA. STAT. ANN. §§ 210.02 and 210.011,1.339,Money,,5/27/2009,7/1/2009,"(28.932040377000476, -81.92896053899966)",5,LEG,1010LEG,670CGR,10GRP,411
2013,4,WY,Wyoming,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.600,WYO. STAT. §§ 39-18-101 and 39-18-104 a(i) and a(ii) or b(i) and b(ii),0.6,Money,,2/26/2003,7/1/2003,"(43.23554134300048, -108.10983035299967)",5,LEG,1010LEG,670CGR,10GRP,411
2013,4,FL,Florida,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.339,FLA. STAT. ANN. §§ 210.02 and 210.011,1.339,Money,,5/27/2009,7/1/2009,"(28.932040377000476, -81.92896053899966)",5,LEG,1010LEG,670CGR,10GRP,411
2013,2,MN,Minnesota,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.230,"MINN. STAT. ANN. §§ 297F.01, 297F.05 (1) and 256.9658 (3)(a)",1.23,Money,"Minnesota also adds a separate sales tax by using the weighted average retail price expressed in cents per pack and rounded to the nearest one-tenth of a cent.  This is determined annually with new rates published by November 1, and effective on January 1, of the following year.",5/27/2010,1/1/2011,"(46.35564873600049, -94.79420050299967)",5,LEG,1010LEG,670CGR,10GRP,411
2014,2,ME,Maine,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,"ME. REV. STAT. ANN. tit. 36, § 4365",2,Money,,6/24/2005,9/19/2005,"(45.254228894000505, -68.98503133599962)",5,LEG,1010LEG,670CGR,10GRP,411
2014,4,PA,Pennsylvania,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.600,72 PA. CONS. STAT. ANN. § 8206,1.6,Money,,10/9/2009,11/1/2009,"(40.79373015200048, -77.86070029399963)",5,LEG,1010LEG,670CGR,10GRP,411
2014,3,NY,New York,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),4.350,N.Y. TAX LAW §§ 470 and 471,4.35,Money,,6/21/2010,7/1/2010,"(42.82700103200045, -75.54397042699964)",5,LEG,1010LEG,670CGR,10GRP,411
2014,2,CA,California,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.870,"CAL. REV. & TAX CODE §§ 30123, 30131.2 and 30101",0.87,Money,,11/3/1998,1/1/1999,"(37.63864012300047, -120.99999953799971)",5,LEG,1010LEG,670CGR,10GRP,411
2013,2,NV,Nevada,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.800,NEV. REV. STAT. ANN. § 370.165,0.8,Money,,7/22/2003,7/22/2003,"(39.493240390000494, -117.07184056399967)",5,LEG,1010LEG,670CGR,10GRP,411
2013,3,NH,New Hampshire,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.780,N.H. REV. STAT. ANN. § 78:7,1.78,Money,"Effective 8/1/13, the tax will return to $1.78 per pack if the amount of the tobacco tax revenue received from 7/1/11 to 6/30/13 is below the amount received from 7/1/09 to 6/30/11 as determined by the Department of Revenue.",8/1/2013,8/1/2013,"(43.65595011300047, -71.50036091999965)",5,LEG,1010LEG,670CGR,10GRP,411
2013,3,AS,American Samoa,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.50,A.S.C.A. § 11.1002,2.5,Money,,1/1/2007,1/1/2007,"(-14.3016396, -170.69618149999997)",5,LEG,1010LEG,670CGR,10GRP,411
2014,1,GA,Georgia,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.370,GA. CODE ANN. § 48-11-2(a)(3),0.37,Money,,6/3/2003,7/1/2003,"(32.83968109300048, -83.62758034599966)",5,LEG,1010LEG,670CGR,10GRP,411
2014,1,RI,Rhode Island,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),3.500,R.I. GEN. LAWS § 44-20-12,3.5,Money,,6/15/2012,7/1/2012,"(41.70828019300046, -71.52247031399963)",5,LEG,1010LEG,670CGR,10GRP,411
2014,2,MS,Mississippi,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.680,MISS. CODE ANN. § 27-69-13,0.68,Money,,5/15/2009,5/15/2009,"(32.745510099000455, -89.53803082499968)",5,LEG,1010LEG,670CGR,10GRP,411
2014,3,MH,Marshall Islands,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1,48 MIRC Ch.2 §227,1,Money,,8/19/2008,8/20/2008,"(11.3246908, 166.84174239999993)",5,LEG,1010LEG,670CGR,10GRP,411
2014,4,WI,Wisconsin,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.520,WIS. STAT. § 139.31,2.52,Money,,6/29/2009,9/1/2009,"(44.39319117400049, -89.81637074199966)",5,LEG,1010LEG,670CGR,10GRP,411
2013,4,VT,Vermont,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.620,"VT. STAT. ANN. tit. 32, § 7771(c)",2.62,Money,,5/24/2011,7/1/2011,"(43.62538123900049, -72.51764079099962)",5,LEG,1010LEG,670CGR,10GRP,411
2013,4,ME,Maine,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),2.000,"ME. REV. STAT. ANN. tit. 36, § 4365",2,Money,,6/24/2005,9/19/2005,"(45.254228894000505, -68.98503133599962)",5,LEG,1010LEG,670CGR,10GRP,411
2013,4,MO,Missouri,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.170,MO. REV. STAT. § 149.015(1),0.17,Money,,7/1/1993,10/1/1993,"(38.635790776000476, -92.56630005299968)",5,LEG,1010LEG,670CGR,10GRP,411
2014,2,KY,Kentucky,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),0.600,KY. REV. STAT. ANN. § 138.140,0.6,Money,,2/13/2009,4/1/2009,"(37.645970271000465, -84.77497104799966)",5,LEG,1010LEG,670CGR,10GRP,411
2014,3,IL,Illinois,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.980,35 ILL. COMP. STAT. ANN. § 130/2.,1.98,Money,,6/15/2012,6/24/2012,"(40.48501028300046, -88.99771017799969)",5,LEG,1010LEG,670CGR,10GRP,411
2014,1,OK,Oklahoma,Legislation - Tax Combustible Tobacco,Cigarette,OSH,Restrictions,Cigarette Tax ($ per pack),1.030,"OKLA. STAT. tit.  68 §§ 302, 302-1, 302-2, 302-4, and 302-5",1.03,Money,,5/21/2004,1/1/2005,"(35.47203135600046, -97.52107021399968)",5,LEG,1010LEG,670CGR,10GRP,411
